DATE,STATE,DISTRICT,CITY_TIER,PINCODE_COUNT,DEMO_AGE_5_17,DEMO_AGE_17_PLUS,TOTAL_DEMO_COUNT
2025-12-01,Arunachal Pradesh,Tawang,Tier 3,1,0,4,4
2025-10-27,Arunachal Pradesh,East Kameng,Tier 3,1,2,0,2
2025-12-15,Arunachal Pradesh,Dibang Valley,Tier 3,1,0,1,1
2025-07-01,Madhya Pradesh,Umaria,Tier 3,1,1092,3990,5082
2025-12-13,Arunachal Pradesh,Kra Daadi,Tier 3,1,0,2,2
2025-12-07,Manipur,Pherzawl,Tier 3,1,0,2,2
2025-12-13,Arunachal Pradesh,Lower Siang,Tier 3,1,2,4,6
2025-11-07,Arunachal Pradesh,Shi-yomi,Tier 3,1,2,12,14
2025-12-21,Mizoram,Lunglei,Tier 3,1,2,4,6
2025-12-03,Arunachal Pradesh,Dibang Valley,Tier 3,1,0,2,2
2025-09-20,Chhattisgarh,Manendragarh-Chirmiri-Bharatpur,Tier 3,1,0,14,14
2025-11-18,Rajasthan,Balotra,Tier 3,1,0,2,2
2025-12-03,Nagaland,Longleng,Tier 3,3,0,54,54
2025-09-03,Arunachal Pradesh,Upper Siang,Tier 3,2,2,12,14
2025-09-13,Arunachal Pradesh,Anjaw,Tier 3,1,0,2,2
2025-10-30,Chhattisgarh,Kondagaon,Tier 3,3,6,81,87
2025-12-08,Jammu and Kashmir,Shopian,Tier 3,2,20,56,76
2025-12-01,Arunachal Pradesh,Kurung Kumey,Tier 3,1,0,4,4
2025-11-11,Delhi,South East Delhi,Tier 1,1,6,26,32
2025-11-26,Manipur,Pherzawl,Tier 3,1,0,4,4
2025-11-17,Manipur,Jiribam,Tier 3,1,4,18,22
2025-12-09,Arunachal Pradesh,Lower Dibang Valley,Tier 3,1,1,13,14
2025-12-15,Chhattisgarh,Khairagarh Chhuikhadan Gandai,Tier 3,1,0,1,1
2025-07-01,Gujarat,Gandhinagar,Tier 3,2,824,7150,7974
2025-12-28,Bihar,Paschim Champaran,Tier 3,1,0,2,2
2025-11-29,Manipur,Pherzawl,Tier 3,1,0,1,1
2025-12-04,Nagaland,Longleng,Tier 3,1,2,20,22
2025-05-01,Madhya Pradesh,Datia,Tier 3,1,878,4366,5244
2025-12-27,Arunachal Pradesh,Tawang,Tier 3,2,1,2,3
2025-12-20,Arunachal Pradesh,East Siang,Tier 3,1,0,5,5
2025-10-17,Arunachal Pradesh,Kra Daadi,Tier 3,1,2,1,3
2025-12-19,Arunachal Pradesh,Kra Daadi,Tier 3,1,0,1,1
2025-10-19,Arunachal Pradesh,East Kameng,Tier 3,1,1,1,2
2025-10-16,Arunachal Pradesh,Anjaw,Tier 3,1,6,16,22
2025-09-19,Uttar Pradesh,Jhansi,Tier 2,20,52,512,564
2025-10-13,Tamil Nadu,Tirunelveli,Tier 2,105,37,346,383
2025-11-05,Andhra Pradesh,Krishna,Tier 3,79,164,562,726
2025-09-19,Telangana,Medchal-Malkajgiri,Tier 3,23,54,455,509
2025-10-13,Tamil Nadu,Nagapattinam,Tier 3,82,11,275,286
2025-11-04,Andhra Pradesh,West Godavari,Tier 3,115,226,1101,1327
2025-10-15,Gujarat,Surat,Tier 2,56,263,2752,3015
2025-10-16,Jharkhand,Palamu,Tier 3,17,122,918,1040
2025-10-16,Tamil Nadu,Coimbatore,Tier 2,100,178,1095,1273
2025-10-16,Tamil Nadu,Pudukkottai,Tier 3,54,62,420,482
2025-11-08,Rajasthan,Karauli,Tier 3,14,35,205,240
2025-11-08,West Bengal,Paschim Medinipur,Tier 3,90,235,5181,5416
2025-09-10,Karnataka,Kodagu,Tier 3,25,12,128,140
2025-11-10,Kerala,Ernakulam,Tier 3,96,48,634,682
2025-11-13,Maharashtra,Pune,Tier 1,83,167,2963,3130
2025-11-14,Kerala,Thiruvananthapuram,Tier 2,117,59,689,748
2025-11-17,Bihar,Khagaria,Tier 3,14,73,616,689
2025-10-16,Kerala,Ernakulam,Tier 3,129,114,879,993
2025-09-02,Maharashtra,Sindhudurg,Tier 3,23,2,56,58
2025-09-04,Gujarat,Amreli,Tier 3,32,16,208,224
2025-10-16,Kerala,Alappuzha,Tier 3,107,70,562,632
2025-11-07,Bihar,Muzaffarpur,Tier 3,44,139,1615,1754
2025-09-08,Himachal Pradesh,Bilaspur,Tier 2,23,12,138,150
2025-11-10,Tamil Nadu,Coimbatore,Tier 2,102,212,1363,1575
2025-11-10,Kerala,Malappuram,Tier 3,77,111,1621,1732
2025-09-10,Himachal Pradesh,Kangra,Tier 3,92,41,627,668
2025-09-11,Karnataka,Chitradurga,Tier 3,28,16,238,254
2025-11-13,Delhi,North West Delhi,Tier 1,8,71,474,545
2025-11-13,Andhra Pradesh,Vizianagaram,Tier 3,49,105,636,741
2025-09-15,Andhra Pradesh,East Godavari,Tier 3,113,128,1207,1335
2025-11-14,West Bengal,Nadia,Tier 3,75,102,2313,2415
2025-09-15,Telangana,Suryapet,Tier 3,13,31,513,544
2025-09-16,Kerala,Kottayam,Tier 3,60,13,213,226
2025-11-08,West Bengal,North 24 Parganas,Tier 3,141,157,3697,3854
2025-11-09,West Bengal,Nadia,Tier 3,69,49,803,852
2025-09-13,Gujarat,Tapi,Tier 3,15,26,61,87
2025-11-18,Rajasthan,Jhunjhunu,Tier 3,45,46,375,421
2025-09-19,Telangana,Kamareddy,Tier 3,17,19,170,189
2025-12-03,Kerala,Kottayam,Tier 3,106,39,510,549
2025-10-16,West Bengal,Darjeeling,Tier 3,51,38,586,624
2025-11-14,Himachal Pradesh,Mandi,Tier 3,31,13,100,113
2025-10-16,Jharkhand,Dhanbad,Tier 2,49,79,905,984
2025-10-24,Uttar Pradesh,Sant Kabir Nagar,Tier 3,16,55,551,606
2025-09-18,Madhya Pradesh,Bhopal,Tier 2,29,53,458,511
2025-11-07,Tamil Nadu,Tirunelveli,Tier 2,58,160,473,633
2025-11-10,Kerala,Kottayam,Tier 3,93,17,362,379
2025-09-08,West Bengal,Purba Medinipur,Tier 3,77,105,1523,1628
2025-11-14,Madhya Pradesh,Raisen,Tier 3,17,23,210,233
2025-09-12,Tamil Nadu,The Nilgiris,Tier 3,43,25,252,277
2025-11-07,Tamil Nadu,Salem,Tier 2,44,102,518,620
2025-11-17,West Bengal,Nadia,Tier 3,41,43,1066,1109
2025-11-18,Karnataka,Dakshina Kannada,Tier 3,72,55,355,410
2025-10-13,Andhra Pradesh,Visakhapatnam,Tier 2,57,42,356,398
2025-10-13,Telangana,Mancherial,Tier 3,11,2,24,26
2025-12-03,Andhra Pradesh,Krishna,Tier 3,104,190,1245,1435
2025-09-13,Rajasthan,Jaipur,Tier 2,78,202,1427,1629
2025-10-15,Maharashtra,Solapur,Tier 2,53,104,2394,2498
2025-10-15,Bihar,Samastipur,Tier 3,36,257,2865,3122
2025-09-17,Kerala,Pathanamthitta,Tier 3,93,33,307,340
2025-11-08,Uttar Pradesh,Mathura,Tier 2,26,62,699,761
2025-12-07,Kerala,Kollam,Tier 2,73,30,307,337
2025-12-06,Uttar Pradesh,Prayagraj,Tier 2,38,66,862,928
2025-10-17,West Bengal,Murshidabad,Tier 3,37,67,853,920
2025-12-04,Gujarat,Tapi,Tier 3,20,16,132,148
2025-10-17,Andhra Pradesh,Kurnool,Tier 2,65,144,712,856
2025-11-14,Karnataka,Chitradurga,Tier 3,33,38,236,274
2025-11-14,Odisha,Sundargarh,Tier 3,46,31,234,265
2025-12-25,Maharashtra,Ahmednagar,Tier 3,73,82,951,1033
2025-11-03,West Bengal,Bardhaman,Tier 2,101,76,2064,2140
2025-05-01,Karnataka,Mysuru,Tier 2,6,656,3665,4321
2025-11-03,West Bengal,Howrah,Tier 3,35,66,1753,1819
2025-03-01,Andhra Pradesh,West Godavari,Tier 3,67,2189,27673,29862
2025-10-13,Rajasthan,Jaipur,Tier 2,72,57,666,723
2025-09-01,Andhra Pradesh,Kurnool,Tier 2,84,105,1052,1157
2025-10-16,Kerala,Palakkad,Tier 3,129,90,646,736
2025-10-16,Maharashtra,Chandrapur,Tier 3,33,66,2039,2105
2025-11-04,West Bengal,Bardhaman,Tier 2,135,152,3207,3359
2025-09-01,Tamil Nadu,Thoothukkudi,Tier 3,48,68,367,435
2025-11-05,Maharashtra,Satara,Tier 3,45,57,614,671
2025-10-16,Tamil Nadu,Sivaganga,Tier 3,68,52,287,339
2025-11-06,Maharashtra,Sangli,Tier 2,66,102,2963,3065
2025-09-04,Uttar Pradesh,Jaunpur,Tier 3,52,420,1411,1831
2025-09-06,Karnataka,Tumakuru,Tier 3,43,36,295,331
2025-11-07,Uttar Pradesh,Ghazipur,Tier 3,34,117,951,1068
2025-09-10,Maharashtra,Nanded,Tier 2,42,91,735,826
2025-11-13,Karnataka,Mysuru,Tier 2,35,14,173,187
2025-10-13,Bihar,Rohtas,Tier 3,26,93,935,1028
2025-09-01,Himachal Pradesh,Mandi,Tier 3,36,18,222,240
2025-09-02,West Bengal,Jalpaiguri,Tier 3,57,229,4348,4577
2025-10-16,Haryana,Sonipat,Tier 3,21,64,356,420
2025-11-08,Madhya Pradesh,Satna,Tier 3,19,26,230,256
2025-09-07,Uttar Pradesh,Unnao,Tier 3,21,79,410,489
2025-09-08,Madhya Pradesh,Indore,Tier 2,28,135,843,978
2025-11-09,Kerala,Malappuram,Tier 3,54,42,410,452
2025-09-07,Odisha,Bargarh,Tier 3,13,0,21,21
2025-09-06,Tamil Nadu,Viluppuram,Tier 3,59,143,453,596
2025-09-09,Jammu and Kashmir,Jammu,Tier 2,34,30,393,423
2025-11-09,Bihar,Purnia,Tier 3,17,36,342,378
2025-11-10,Tamil Nadu,Karur,Tier 3,33,62,338,400
2025-11-10,Tamil Nadu,Pudukkottai,Tier 3,57,141,516,657
2025-09-09,Kerala,Palakkad,Tier 3,124,51,685,736
2025-10-24,Bihar,Saran,Tier 3,69,469,5754,6223
2025-11-09,West Bengal,Jalpaiguri,Tier 3,58,36,599,635
2025-10-25,Andhra Pradesh,Sri Sathya Sai,Tier 3,42,31,152,183
2025-10-25,Rajasthan,Jaipur,Tier 2,73,107,1101,1208
2025-10-25,Kerala,Palakkad,Tier 3,107,43,728,771
2025-09-11,Maharashtra,Buldhana,Tier 3,30,60,413,473
2025-09-11,Tamil Nadu,Tirunelveli,Tier 2,88,225,774,999
2025-11-13,Odisha,Cuttack,Tier 2,42,50,267,317
2025-09-13,Uttar Pradesh,Banda,Tier 3,11,106,458,564
2025-11-13,West Bengal,Bankura,Tier 3,49,91,1293,1384
2025-11-14,Punjab,Kapurthala,Tier 3,20,4,112,116
2025-11-04,Telangana,Rangareddy,Tier 3,92,512,2083,2595
2025-10-30,Bihar,Darbhanga,Tier 3,25,91,744,835
2025-09-15,Punjab,Hoshiarpur,Tier 3,43,29,339,368
2025-09-15,Uttar Pradesh,Pratapgarh,Tier 3,35,182,1010,1192
2025-11-18,Tamil Nadu,Thanjavur,Tier 2,90,90,519,609
2025-09-16,Maharashtra,Kolhapur,Tier 2,72,87,471,558
2025-12-15,Maharashtra,Nashik,Tier 2,29,53,879,932
2025-09-19,Kerala,Thiruvananthapuram,Tier 2,100,43,500,543
2025-11-05,Rajasthan,Bharatpur,Tier 3,29,67,385,452
2025-11-08,Tamil Nadu,Thiruvarur,Tier 3,70,122,511,633
2025-10-25,Andhra Pradesh,Guntur,Tier 2,106,250,967,1217
2025-09-11,Tamil Nadu,Salem,Tier 2,66,202,1016,1218
2025-09-13,Maharashtra,Solapur,Tier 2,65,68,518,586
2025-11-14,Kerala,Alappuzha,Tier 3,95,23,389,412
2025-09-14,Rajasthan,Sikar,Tier 3,22,5,51,56
2025-09-16,Andhra Pradesh,West Godavari,Tier 3,88,70,817,887
2025-09-17,Rajasthan,Rajsamand,Tier 3,21,43,254,297
2025-09-18,Karnataka,Mysuru,Tier 2,63,28,489,517
2025-09-19,Tamil Nadu,Erode,Tier 2,52,88,561,649
2025-11-04,Gujarat,Anand,Tier 2,43,29,382,411
2025-12-02,Maharashtra,Pune,Tier 1,79,194,2398,2592
2025-09-20,Tripura,West Tripura,Tier 3,22,18,283,301
2025-10-15,Telangana,Rajanna Sircilla,Tier 3,11,17,122,139
2025-10-15,Kerala,Palakkad,Tier 3,102,72,632,704
2025-12-03,Andhra Pradesh,West Godavari,Tier 3,70,90,765,855
2025-12-02,Uttarakhand,Pauri Garhwal,Tier 3,35,23,222,245
2025-10-16,Andhra Pradesh,Kurnool,Tier 2,60,93,559,652
2025-12-02,Kerala,Kasaragod,Tier 3,27,41,727,768
2025-10-16,Jammu and Kashmir,Samba,Tier 3,7,8,40,48
2025-10-18,Kerala,Alappuzha,Tier 3,55,27,271,298
2025-12-06,Kerala,Ernakulam,Tier 3,82,56,520,576
2025-10-26,Rajasthan,Kota,Tier 2,20,34,396,430
2025-12-08,Himachal Pradesh,Mandi,Tier 3,53,18,213,231
2025-11-14,Karnataka,Dakshina Kannada,Tier 3,75,65,351,416
2025-11-04,Jharkhand,Dhanbad,Tier 2,32,26,603,629
2025-10-25,Tamil Nadu,Tiruppur,Tier 3,53,150,777,927
2025-11-14,Gujarat,Gandhinagar,Tier 3,22,26,253,279
2025-10-29,Tamil Nadu,Vellore,Tier 2,57,27,306,333
2025-11-16,Maharashtra,Amravati,Tier 2,21,13,126,139
2025-11-17,West Bengal,Hooghly,Tier 3,41,54,1193,1247
2025-09-17,West Bengal,South 24 Parganas,Tier 3,84,166,2774,2940
2025-11-07,West Bengal,Purba Medinipur,Tier 3,70,114,1682,1796
2025-11-10,Telangana,Karimnagar,Tier 2,77,91,721,812
2025-11-17,Tamil Nadu,Coimbatore,Tier 2,54,145,867,1012
2025-11-18,Uttar Pradesh,Bijnor,Tier 3,23,112,2850,2962
2025-11-19,Uttar Pradesh,Gorakhpur,Tier 2,24,105,971,1076
2025-09-20,Jharkhand,Bokaro,Tier 3,18,45,359,404
2025-11-07,Kerala,Kollam,Tier 2,106,59,776,835
2025-10-15,West Bengal,Nadia,Tier 3,50,61,1987,2048
2025-12-26,West Bengal,Bardhaman,Tier 2,143,146,2465,2611
2025-10-18,Uttar Pradesh,Meerut,Tier 2,11,31,447,478
2025-11-13,Odisha,Nayagarh,Tier 3,24,55,166,221
2025-09-03,West Bengal,Howrah,Tier 3,45,39,701,740
2025-09-18,Tamil Nadu,Salem,Tier 2,88,175,778,953
2025-09-01,Karnataka,Gadag,Tier 3,21,20,170,190
2025-11-04,Arunachal Pradesh,Longding,Tier 3,3,1,5,6
2025-11-04,Bihar,Muzaffarpur,Tier 3,47,138,2722,2860
2025-09-02,Tamil Nadu,Coimbatore,Tier 2,56,97,871,968
2025-11-04,Telangana,Warangal,Tier 2,73,300,1664,1964
2025-10-16,Kerala,Malappuram,Tier 3,99,177,1498,1675
2025-09-03,Bihar,Muzaffarpur,Tier 3,52,179,2073,2252
2025-09-01,Uttar Pradesh,Aligarh,Tier 2,30,122,616,738
2025-11-04,Maharashtra,Amravati,Tier 2,42,64,3016,3080
2025-09-04,Punjab,Jalandhar,Tier 2,51,25,384,409
2025-09-03,Karnataka,Udupi,Tier 3,43,18,160,178
2025-09-04,Uttar Pradesh,Kanpur Nagar,Tier 3,45,202,1281,1483
2025-11-08,Telangana,Vikarabad,Tier 3,20,136,749,885
2025-09-06,Uttarakhand,Tehri Garhwal,Tier 3,16,20,170,190
2025-11-08,West Bengal,Purba Medinipur,Tier 3,95,155,2553,2708
2025-11-08,Karnataka,Uttara Kannada,Tier 3,49,37,245,282
2025-11-10,Tamil Nadu,Vellore,Tier 2,105,204,1002,1206
2025-09-11,West Bengal,Purba Medinipur,Tier 3,83,142,1293,1435
2025-11-12,West Bengal,North 24 Parganas,Tier 3,136,185,5170,5355
2025-09-14,Uttar Pradesh,Fatehpur,Tier 3,23,77,308,385
2025-09-02,Andhra Pradesh,Visakhapatnam,Tier 2,88,109,958,1067
2025-09-03,Andhra Pradesh,Nandyal,Tier 3,34,21,119,140
2025-11-03,Assam,Udalguri,Tier 3,26,9,219,228
2025-09-01,Tamil Nadu,Viluppuram,Tier 3,77,95,685,780
2025-11-05,Odisha,Sundargarh,Tier 3,44,29,184,213
2025-09-06,Jammu and Kashmir,Rajouri,Tier 3,6,5,20,25
2025-11-09,Haryana,Hisar,Tier 3,7,12,85,97
2025-09-08,Karnataka,Udupi,Tier 3,64,69,330,399
2025-09-07,Madhya Pradesh,Bhopal,Tier 2,21,17,71,88
2025-09-06,Tamil Nadu,Coimbatore,Tier 2,56,168,582,750
2025-09-08,Tamil Nadu,Coimbatore,Tier 2,80,118,913,1031
2025-11-10,Rajasthan,Udaipur,Tier 3,41,100,730,830
2025-11-10,Tamil Nadu,Tiruppur,Tier 3,62,228,755,983
2025-11-12,Andhra Pradesh,West Godavari,Tier 3,54,88,661,749
2025-09-09,Tripura,North Tripura,Tier 3,19,15,221,236
2025-09-10,Tamil Nadu,Thoothukkudi,Tier 3,51,84,385,469
2025-11-09,Uttarakhand,Champawat,Tier 3,7,8,33,41
2025-11-09,West Bengal,Bardhaman,Tier 2,129,32,1080,1112
2025-10-25,Maharashtra,Kolhapur,Tier 2,61,44,1187,1231
2025-09-12,Kerala,Palakkad,Tier 3,94,32,366,398
2025-09-11,Maharashtra,Pune,Tier 1,106,165,1280,1445
2025-11-13,Karnataka,Ballari,Tier 3,21,13,82,95
2025-10-24,Tamil Nadu,Thanjavur,Tier 2,71,138,533,671
2025-11-13,Uttar Pradesh,Gorakhpur,Tier 2,21,73,700,773
2025-11-14,Punjab,Fazilka,Tier 3,8,13,172,185
2025-11-16,Haryana,Bhiwani,Tier 3,12,24,67,91
2025-10-29,Tamil Nadu,Ramanathapuram,Tier 3,31,17,138,155
2025-09-15,Assam,Kamrup Metro,Tier 3,38,35,263,298
2025-09-16,Jharkhand,Bokaro,Tier 3,28,53,535,588
2025-09-18,Gujarat,Ahmedabad,Tier 1,69,136,1705,1841
2025-09-18,Rajasthan,Nagaur,Tier 3,46,88,537,625
2025-12-03,Telangana,Sangareddy,Tier 3,29,52,242,294
2025-09-19,Maharashtra,Pune,Tier 1,104,139,1290,1429
2025-09-20,Kerala,Kollam,Tier 2,87,95,510,605
2025-11-03,Bihar,Jehanabad,Tier 3,16,49,425,474
2025-12-03,Punjab,Jalandhar,Tier 2,52,43,733,776
2025-11-08,Madhya Pradesh,Rewa,Tier 3,25,45,396,441
2025-11-10,Kerala,Thrissur,Tier 2,125,43,673,716
2025-11-16,Gujarat,Ahmedabad,Tier 1,63,225,1109,1334
2025-10-30,Himachal Pradesh,Mandi,Tier 3,42,21,112,133
2025-11-18,Tamil Nadu,Tenkasi,Tier 3,31,13,58,71
2025-11-09,Karnataka,Haveri,Tier 3,14,13,50,63
2025-11-19,Andhra Pradesh,Kurnool,Tier 2,83,190,970,1160
2025-11-19,Andhra Pradesh,Vizianagaram,Tier 3,61,82,517,599
2025-09-16,Rajasthan,Jhalawar,Tier 3,14,69,474,543
2025-09-17,West Bengal,Paschim Medinipur,Tier 3,79,74,1246,1320
2025-11-13,Uttar Pradesh,Shrawasti,Tier 3,8,13,204,217
2025-09-19,Rajasthan,Sawai Madhopur,Tier 3,23,23,203,226
2025-09-20,Tamil Nadu,Tiruppur,Tier 3,62,201,739,940
2025-09-19,Uttar Pradesh,Basti,Tier 3,22,103,650,753
2025-10-13,Odisha,Mayurbhanj,Tier 3,51,50,263,313
2025-12-02,Uttar Pradesh,Balrampur,Tier 3,9,52,895,947
2025-12-03,Kerala,Palakkad,Tier 3,129,88,997,1085
2025-12-03,Uttar Pradesh,Meerut,Tier 2,22,164,1779,1943
2025-12-04,Andhra Pradesh,Prakasam,Tier 3,97,217,1558,1775
2025-12-02,Kerala,Kottayam,Tier 3,90,26,640,666
2025-10-17,Maharashtra,Nandurbar,Tier 3,15,20,488,508
2025-10-17,Maharashtra,Nashik,Tier 2,40,67,1012,1079
2025-10-17,Gujarat,Navsari,Tier 3,33,30,214,244
2025-10-17,Andhra Pradesh,Anantapur,Tier 3,80,157,685,842
2025-10-16,Uttarakhand,Tehri Garhwal,Tier 3,23,26,193,219
2025-10-18,Tamil Nadu,Nagapattinam,Tier 3,28,9,82,91
2025-12-28,Karnataka,Dakshina Kannada,Tier 3,65,33,309,342
2025-09-17,Madhya Pradesh,Sagar,Tier 3,24,106,661,767
2025-10-18,West Bengal,Murshidabad,Tier 3,28,104,1187,1291
2025-10-26,Bihar,Bhojpur,Tier 3,23,67,707,774
2025-11-14,Kerala,Malappuram,Tier 3,99,93,1780,1873
2025-09-03,Karnataka,Dharwad,Tier 3,31,40,266,306
2025-12-07,Tamil Nadu,Kancheepuram,Tier 3,65,119,539,658
2025-09-14,Rajasthan,Jaipur,Tier 2,42,43,295,338
2025-11-04,Rajasthan,Dausa,Tier 3,20,42,367,409
2025-09-15,Gujarat,Anand,Tier 2,62,39,468,507
2025-09-18,Tamil Nadu,Kancheepuram,Tier 3,94,217,940,1157
2025-09-08,Maharashtra,Kolhapur,Tier 2,60,64,576,640
2025-11-14,Gujarat,Mahesana,Tier 3,25,30,267,297
2025-11-18,Tamil Nadu,Salem,Tier 2,85,99,715,814
2025-12-02,Tamil Nadu,Dharmapuri,Tier 3,33,141,584,725
2025-12-03,Andhra Pradesh,Tirupati,Tier 3,35,24,185,209
2025-10-15,Andhra Pradesh,East Godavari,Tier 3,112,179,1158,1337
2025-10-17,Uttar Pradesh,Sant Kabir Nagar,Tier 3,12,65,490,555
2025-09-16,Punjab,Ludhiana,Tier 2,57,84,1078,1162
2025-11-08,Uttar Pradesh,Etawah,Tier 3,16,40,434,474
2025-11-11,Tamil Nadu,Tiruppur,Tier 3,37,141,591,732
2025-12-03,Chhattisgarh,Dhamtari,Tier 3,6,6,85,91
2025-11-15,Tamil Nadu,Cuddalore,Tier 3,49,109,545,654
2025-06-01,Maharashtra,Chandrapur,Tier 3,4,187,1714,1901
2025-09-19,Tamil Nadu,Chennai,Tier 1,61,139,823,962
2025-09-01,Odisha,Bhadrak,Tier 3,34,81,499,580
2025-11-04,Assam,Nagaon,Tier 3,29,56,691,747
2025-10-13,Odisha,Jharsuguda,Tier 3,15,15,85,100
2025-10-13,Andhra Pradesh,Sri Sathya Sai,Tier 3,16,4,26,30
2025-10-13,Tamil Nadu,Ramanathapuram,Tier 3,49,8,179,187
2025-09-01,Odisha,Balangir,Tier 3,26,63,461,524
2025-11-03,West Bengal,Jalpaiguri,Tier 3,29,100,2023,2123
2025-10-13,Uttar Pradesh,Gorakhpur,Tier 2,41,77,710,787
2025-10-15,Bihar,Saran,Tier 3,59,602,7745,8347
2025-09-02,Tamil Nadu,Vellore,Tier 2,70,119,946,1065
2025-11-04,Andhra Pradesh,Anantapur,Tier 3,72,240,494,734
2025-11-07,Tamil Nadu,Tiruppur,Tier 3,37,119,525,644
2025-09-05,Tamil Nadu,Erode,Tier 2,49,16,186,202
2025-09-08,Assam,Dibrugarh,Tier 3,25,37,313,350
2025-11-18,Rajasthan,Karauli,Tier 3,24,55,276,331
2025-10-16,Meghalaya,East Khasi Hills,Tier 3,26,52,254,306
2025-10-16,Jammu and Kashmir,Pulwama,Tier 3,11,27,123,150
2025-09-03,West Bengal,Nadia,Tier 3,48,94,1413,1507
2025-11-06,Bihar,Nalanda,Tier 3,23,85,561,646
2025-09-03,Karnataka,Raichur,Tier 2,29,46,320,366
2025-11-05,West Bengal,South 24 Parganas,Tier 3,44,91,1264,1355
2025-11-08,Uttar Pradesh,Pratapgarh,Tier 3,37,51,555,606
2025-11-09,Assam,Cachar,Tier 3,41,33,182,215
2025-09-05,Telangana,Yadadri,Tier 3,12,10,145,155
2025-09-08,Manipur,Senapati,Tier 3,19,19,98,117
2025-09-06,Tamil Nadu,Pudukkottai,Tier 3,34,137,271,408
2025-09-06,Tamil Nadu,Thanjavur,Tier 2,52,105,399,504
2025-09-09,Andhra Pradesh,Visakhapatnam,Tier 2,64,128,886,1014
2025-11-10,Maharashtra,Jalgaon,Tier 2,61,63,3931,3994
2025-09-08,West Bengal,Hooghly,Tier 3,77,107,2647,2754
2025-11-10,Tamil Nadu,Thoothukkudi,Tier 3,79,117,480,597
2025-09-11,Bihar,Bhagalpur,Tier 3,24,91,1223,1314
2025-09-10,West Bengal,Murshidabad,Tier 3,54,268,3350,3618
2025-11-09,Uttar Pradesh,Sonbhadra,Tier 3,19,43,275,318
2025-11-12,Gujarat,Junagadh,Tier 3,32,27,263,290
2025-11-13,Karnataka,Shivamogga,Tier 3,26,10,111,121
2025-11-12,Odisha,Kendujhar,Tier 3,26,48,205,253
2025-10-25,Rajasthan,Pali,Tier 3,31,24,278,302
2025-10-25,Madhya Pradesh,Dhar,Tier 3,15,27,328,355
2025-09-11,Telangana,Bhadradri Kothagudem,Tier 3,16,37,248,285
2025-10-25,Uttar Pradesh,Basti,Tier 3,25,81,794,875
2025-11-12,Uttar Pradesh,Meerut,Tier 2,19,146,1931,2077
2025-11-13,Andhra Pradesh,Visakhapatnam,Tier 2,59,107,791,898
2025-11-14,Andhra Pradesh,Prakasam,Tier 3,97,150,1277,1427
2025-11-14,Punjab,Pathankot,Tier 3,12,5,78,83
2025-09-14,West Bengal,Murshidabad,Tier 3,52,80,928,1008
2025-09-15,Jammu and Kashmir,Jammu,Tier 2,40,21,448,469
2025-10-28,West Bengal,North 24 Parganas,Tier 3,28,10,279,289
2025-11-17,Rajasthan,Dholpur,Tier 3,7,20,152,172
2025-09-16,Assam,Nagaon,Tier 3,24,68,837,905
2025-09-17,Madhya Pradesh,Damoh,Tier 3,13,101,632,733
2025-11-19,Tamil Nadu,Chennai,Tier 1,60,121,948,1069
2025-09-18,Tamil Nadu,Erode,Tier 2,59,79,528,607
2025-09-18,Tamil Nadu,Mayiladuthurai,Tier 3,20,1,26,27
2025-09-03,Telangana,Nalgonda,Tier 3,56,47,950,997
2025-09-10,Kerala,Ernakulam,Tier 3,119,83,688,771
2025-09-10,Madhya Pradesh,Pandhurna,Tier 3,7,4,16,20
2025-09-11,West Bengal,Kolkata,Tier 1,64,34,1285,1319
2025-09-12,Odisha,Angul,Tier 3,27,30,369,399
2025-09-14,Maharashtra,Pune,Tier 1,57,42,336,378
2025-09-15,Chhattisgarh,Koriya,Tier 3,12,13,211,224
2025-09-15,Odisha,Ganjam,Tier 3,65,76,692,768
2025-09-15,West Bengal,Murshidabad,Tier 3,74,249,3146,3395
2025-10-30,Tamil Nadu,Virudhunagar,Tier 3,44,123,323,446
2025-11-17,Kerala,Thiruvananthapuram,Tier 2,62,37,459,496
2025-09-17,West Bengal,Murshidabad,Tier 3,84,299,3316,3615
2025-09-18,Maharashtra,Amravati,Tier 2,39,63,351,414
2025-12-03,Assam,Kamrup,Tier 3,27,38,506,544
2025-12-03,Karnataka,Dakshina Kannada,Tier 3,90,105,791,896
2025-09-13,Andhra Pradesh,East Godavari,Tier 3,91,61,522,583
2025-09-14,Kerala,Alappuzha,Tier 3,7,0,9,9
2025-09-19,Rajasthan,Chittorgarh,Tier 3,26,47,372,419
2025-09-20,Tamil Nadu,Chennai,Tier 1,56,356,1347,1703
2025-11-03,Gujarat,Bharuch,Tier 3,37,73,399,472
2025-11-03,Kerala,Kannur,Tier 2,59,57,448,505
2025-12-02,Karnataka,Shivamogga,Tier 3,47,62,513,575
2025-12-02,Andhra Pradesh,Eluru,Tier 3,36,23,171,194
2025-12-02,Uttarakhand,Chamoli,Tier 3,21,12,123,135
2025-10-15,Jammu and Kashmir,Rajouri,Tier 3,10,18,152,170
2025-10-15,Andhra Pradesh,YSR Kadapa,Tier 3,67,148,1177,1325
2025-11-04,Punjab,Ludhiana,Tier 2,60,32,799,831
2025-11-04,Odisha,Nabarangapur,Tier 3,12,46,326,372
2025-12-03,Kerala,Ernakulam,Tier 3,127,103,1167,1270
